,code_ligne,variante,stop_1,stop_2,distance,distance_m
3747,210b,2,1976,1977,0.0,244.77111757720775
3748,210b,2,1977,1986,0.0,294.2578800984031
3749,210b,2,1986,3573,0.0,282.19496806286253
3750,210b,2,3573,5612,0.0,199.32385707686876
3751,210b,2,5612,2963,0.0,443.33847114817365
3752,210b,2,2963,2964B,0.0,312.9728422722969
3753,210b,2,2964B,2967B,0.0,329.3867180078738
3754,210b,2,2967B,2177,0.0,523.406935376293
3755,210b,2,2177,6353,0.0,356.53197612555886
3756,210b,2,6353,3567,0.0,445.35821537274296
3757,210b,2,3567,3347,0.0,445.88002870727456
3758,211b,1,6445,2301,0.0,380.1078794237236
3759,211b,1,2301,2595,0.0,251.73154351411912
3760,211b,1,2595,2303,0.0,279.4014495309513
3761,211b,1,2303,2212,0.0,326.73230633042704
3762,211b,1,2212,2578,0.0,302.27305536550887
3763,211b,1,2578,1063,0.0,450.5208097302499
3764,211b,1,1063,1376B,0.0,244.96083360406433
3765,211b,1,1376B,1128,0.0,243.36435646988645
3766,211b,1,1128,6354B,0.0,262.7149215404406
3767,211b,1,6354B,1734,0.0,451.7268311712429
3768,211b,1,1734,3624B,0.0,893.7930409216666
3769,211b,1,3624B,5017,0.0,268.00186566514793
3770,211b,1,5017,5018,0.0,350.46397817750113
3771,211b,1,5018,6428,0.0,404.04207701673846
3772,211b,1,6428,3625B,0.0,245.79869812511214
3773,211b,1,3625B,2950,0.0,507.6071315495873
3774,211b,1,2950,1220,0.0,357.94552658190884
3775,211b,1,1220,5810,0.0,296.86360504447157
3776,211b,1,5810,5811,0.0,266.101484400219
3777,211b,1,5811,5812,0.0,390.72496720839325
3778,211b,1,5812,5813,0.0,291.8030157486382
3779,211b,1,5813,5814,0.0,239.6539171388609
3780,211b,1,5814,5815,0.0,513.389715518338
3781,211b,1,5815,5816B,0.0,280.178514522438
3782,211b,1,5816B,1926B,0.0,322.1541556460318
3783,211b,1,1926B,2165,0.0,448.6946623261619
3784,211b,1,2165,5817,0.0,282.81591185788346
3785,211b,1,5817,1929,0.0,286.978814549077
3786,211b,1,1929,1937,0.0,355.92414922283655
3787,211b,1,1937,1931,0.0,335.5294323900662
3788,211b,1,1931,1932,0.0,356.6791275081849
3789,211b,1,1932,1933B,0.0,235.00851048419503
3790,211b,1,1933B,1939,0.0,337.6270131372785
3791,211b,1,1939,1935,0.0,343.6771741038383
3792,211b,1,1935,1936,0.0,226.37385007989892
3793,211b,1,1936,1944,0.0,299.78745804320033
3794,211b,1,1944,1938,0.0,318.9545422156581
3795,211b,2,2168,1953,0.0,437.79888076603964
3796,211b,2,1953,1954,0.0,354.85188459412586
3797,211b,2,1954,1955,0.0,210.52201785085813
3798,211b,2,1955,1963,0.0,320.89041743249226
3799,211b,2,1963,1957B,0.0,340.5957427802086
3800,211b,2,1957B,1958B,0.0,202.8108724896062
3801,211b,2,1958B,1959,0.0,348.37860152427214
3802,211b,2,1959,1965,0.0,406.63620104461927
3803,211b,2,1965,1961B,0.0,303.4237960345233
3804,211b,2,1961B,1962,0.0,267.6191323504357
3805,211b,2,1962,2166,0.0,330.13609314948
3806,211b,2,2166,1964,0.0,420.01691632599557
3807,211b,2,1964,5853B,0.0,209.49560854585894
3808,211b,2,5853B,5854,0.0,520.1884273991493
3809,211b,2,5854,5855,0.0,404.27836944362974
3810,211b,2,5855,5856,0.0,252.41434190631878
3811,211b,2,5856,5857,0.0,372.29289544658246
3812,211b,2,5857,5858,0.0,356.79966367697153
3813,211b,2,5858,5859,0.0,295.2185631019838
3814,211b,2,5859,1221,0.0,228.4841351166422
3815,211b,2,1221,2965,0.0,452.306312138135
3816,211b,2,2965,2959,0.0,368.8604072003391
3817,211b,2,2959,6430,0.0,354.902803595576
3818,211b,2,6430,5066,0.0,459.5095211200743
3819,211b,2,5066,5067,0.0,309.0792778560219
3820,211b,2,5067,1726,0.0,355.4490118146343
3821,211b,2,1726,4952,0.0,592.4221467838622
3822,211b,2,4952,1124,0.0,330.00151514803684
3823,211b,2,1124,3567,0.0,443.6800649116433
3824,211b,2,3567,6445,0.0,362.1670885102621
3825,212b,1,1794,2301,0.0,324.7768464653846
3826,212b,1,2301,2595,0.0,251.73154351411912
3827,212b,1,2595,2303,0.0,279.4014495309513
3828,212b,1,2303,2212,0.0,326.73230633042704
3829,212b,1,2212,2578,0.0,302.27305536550887
3830,212b,1,2578,1063,0.0,450.5208097302499
3831,212b,1,1063,1167,0.0,220.5810508633958
3832,212b,1,1167,1168,0.0,466.22848475827817
3833,212b,1,1168,1169,0.0,423.6271945944925
3834,212b,1,1169,1801,0.0,145.4698594211267
3835,212b,1,1801,2402,0.0,300.20906048950445
3836,212b,1,2402,2334B,0.0,432.560978360277
3837,212b,1,2334B,2404,0.0,381.2033578026301
3838,212b,1,2404,5115,0.0,245.5402207378661
3839,212b,1,5115,5111B,0.0,336.0133925902359
3840,212b,1,5111B,5101B,0.0,343.27394308336306
3841,212b,1,5101B,1229,0.0,470.45722441046644
3842,212b,1,1229,1231,0.0,267.67517628648346
3843,212b,1,1231,1239,0.0,350.9643856575764
3844,212b,1,1239,2604,0.0,192.09633000138237
3845,212b,1,2604,5121,0.0,272.1176216271192
3846,212b,1,5121,5719,0.0,254.60891579048038
3847,212b,1,5719,5720,0.0,459.50918380377175
3848,212b,1,5720,2608,0.0,494.6151332096428
3849,212b,1,2608,5721,0.0,172.90459797240788
3850,212b,1,5721,5722,0.0,263.4539808012018
3851,212b,1,5722,5723B,0.0,300.6742423288034
3852,212b,1,5723B,2477,0.0,207.66186457797443
3853,212b,2,5921B,1258B,0.0,89.48815564085353
3854,212b,2,1258B,5756,0.0,289.2766841624122
3855,212b,2,5756,2663,0.0,284.5224068504975
3856,212b,2,2663,2669,0.0,185.23498589629335
3857,212b,2,2669,2665,0.0,453.61768043143996
3858,212b,2,2665,5152,0.0,502.9612311103113
3859,212b,2,5152,5161,0.0,123.8789731956154
3860,212b,2,5161,2667,0.0,328.70959827787203
3861,212b,2,2667,1240,0.0,227.7981562699751
3862,212b,2,1240,1232,0.0,326.11960995929087
3863,212b,2,1232,1230,0.0,431.34209161638745
3864,212b,2,1230,5100B,0.0,331.6579563345345
3865,212b,2,5100B,5107B,0.0,291.02749011047047
3866,212b,2,5107B,2462,0.0,356.4393356519451
3867,212b,2,2462,2463,0.0,238.933045014707
3868,212b,2,2463,2333,0.0,385.9663197741482
3869,212b,2,2333,2465,0.0,371.19159473243485
3870,212b,2,2465,2470,0.0,218.86845364281072
3871,212b,2,2470,1125,0.0,302.03476621077914
3872,212b,2,1125,1126,0.0,364.71632812365283
3873,212b,2,1126,1127,0.0,468.01816204074817
3874,212b,2,1127,1376B,0.0,112.05449567063437
3875,212b,2,1376B,1128,0.0,243.36435646988645
3876,212b,2,1128,3567,0.0,378.6000528261981
3877,212b,2,3567,1794,0.0,412.97578621512423
3878,213b,1,6445,2301,0.0,380.1078794237236
3879,213b,1,2301,2595,0.0,251.73154351411912
3880,213b,1,2595,2303,0.0,279.4014495309513
3881,213b,1,2303,2212,0.0,326.73230633042704
3882,213b,1,2212,2581,0.0,302.27305536550887
3883,213b,1,2581,1227,0.0,641.3375164451196
3884,213b,1,1227,2403,0.0,454.3379909274537
3885,213b,1,2403,2215,0.0,363.40198128243605
3886,213b,1,2215,2216,0.0,348.9068643635433
3887,213b,1,2216,2217,0.0,573.5015257172382
3888,213b,1,2217,2218,0.0,427.8001870032317
3889,213b,1,2218,6809,0.0,300.0
3890,213b,1,6809,2220,0.0,180.23595645708434
3891,213b,1,2220,2535B,0.0,454.5283269500373
3892,213b,1,2535B,2323,0.0,246.0894146443524
3893,213b,1,2323,2373,0.0,379.7222669267632
3894,213b,1,2373,1482,0.0,271.37059531201976
3895,213b,1,1482,1260,0.0,406.5390510147826
3896,213b,1,1260,1261,0.0,421.17098665506387
3897,213b,2,1203,1204,0.0,435.1666347504137
3898,213b,2,1204,1489,0.0,358.92199709686224
3899,213b,2,1489,2518,0.0,327.1360573217205
3900,213b,2,2518,2256B,0.0,510.3067704822267
3901,213b,2,2256B,2257B,0.0,403.56041679034735
3902,213b,2,2257B,6858C,0.0,179.04390522997008
3903,213b,2,6858C,2259,0.0,292.48187978062083
3904,213b,2,2259,2260,0.0,412.9259497779164
3905,213b,2,2260,2261,0.0,559.0921212108072
3906,213b,2,2261,2262,0.0,417.94377612305703
3907,213b,2,2262,2405,0.0,282.3118842698621
3908,213b,2,2405,2264,0.0,394.32093527988087
3909,213b,2,2264,2578,0.0,205.15360099203718
3910,213b,2,2578,1063,0.0,450.5208097302499
3911,213b,2,1063,2840,0.0,254.01181074902797
3912,213b,2,2840,2787,0.0,369.5437727793598
3913,213b,2,2787,6445,0.0,59.79297617612556
3914,216b,1,1794,2301,0.0,324.7768464653846
3915,216b,1,2301,2595,0.0,251.73154351411912
3916,216b,1,2595,2303,0.0,279.4014495309513
3917,216b,1,2303,3320B,0.0,218.32544515012444
3918,216b,1,3320B,3221,0.0,269.2675249635574
3919,216b,1,3221,3222,0.0,295.2371927789587
3920,216b,1,3222,1245,0.0,453.8777368411013
3921,216b,1,1245,1237,0.0,347.9669524538214
3922,216b,1,1237,1244,0.0,363.79252328765637
3923,216b,1,1244,1202,0.0,290.29984498790213
3924,216b,1,1202,4111,0.0,406.17360820220705
3925,216b,1,4111,1179,0.0,243.31255619059203
3926,216b,1,1179,1180,0.0,213.06337085477645
3927,216b,1,1180,1183,0.0,330.09241130325915
3928,216b,1,1183,4152,0.0,327.51946507039855
3929,216b,1,4152,1303,0.0,477.30074376644336
3930,216b,1,1303,4153,0.0,418.4017208377614
3931,216b,1,4153,1199,0.0,518.1659965686672
3932,216b,1,1199,1236,0.0,367.6139279189514
3933,216b,1,1236,1307,0.0,499.79695877426064
3934,216b,1,1307,5168,0.0,286.75425018646195
3935,216b,1,5168,5174,0.0,449.44410108488466
3936,216b,1,5174,1195,0.0,396.7883566840136
3937,216b,1,1195,1196,0.0,611.57174558673
3938,216b,1,1196,4059,0.0,193.6930561481232
3939,216b,1,4059,2845,0.0,236.71301189415777
3940,216b,2,2845,4002B,0.0,339.529512708387
3941,216b,2,4002B,1099,0.0,270.2949870049253
3942,216b,2,1099,1116,0.0,577.4582235971707
3943,216b,2,1116,5102,0.0,383.4227431960707
3944,216b,2,5102,5105,0.0,403.92326003833944
3945,216b,2,5105,1306,0.0,340.58919536591293
3946,216b,2,1306,1094,0.0,495.68235796727726
3947,216b,2,1094,1108,0.0,381.8299752507521
3948,216b,2,1108,1304,0.0,417.86664140609435
3949,216b,2,1304,1313,0.0,415.101192482026
3950,216b,2,1313,1314,0.0,359.1127956506145
3951,216b,2,1314,1112,0.0,435.50660155731276
3952,216b,2,1112,1114B,0.0,287.75857936819193
3953,216b,2,1114B,1115,0.0,215.23243250030885
3954,216b,2,1115,6471,0.0,240.4204650190994
3955,216b,2,6471,3009,0.0,313.9585959963511
3956,216b,2,3009,3260,0.0,536.2807100763555
3957,216b,2,3260,3261,0.0,282.2853166567471
3958,216b,2,3261,2212,0.0,315.90188350182405
3959,216b,2,2212,2578,0.0,302.27305536550887
3960,216b,2,2578,1063,0.0,450.5208097302499
3961,216b,2,1063,2840,0.0,254.01181074902797
3962,216b,2,2840,2787,0.0,369.5437727793598
3963,216b,2,2787,1794,0.0,91.11092140900415
3964,218b,1,3347,2301,0.0,297.2036338943385
3965,218b,1,2301,2595,0.0,251.73154351411912
3966,218b,1,2595,2267,0.0,287.10515495197967
3967,218b,1,2267,2833,0.0,467.6109494013159
3968,218b,1,2833,2269,0.0,328.1249761904753
3969,218b,1,2269,2587,0.0,190.74642853800682
3970,218b,1,2587,2271,0.0,395.2308186363885
3971,218b,1,2271,2088,0.0,262.69200596897855
3972,218b,1,2088,2537,0.0,559.5091509528577
3973,218b,1,2537,2843,0.0,344.6926166891307
3974,218b,1,2843,6174B,0.0,467.61036130523405
3975,218b,1,6174B,4123,0.0,458.04874194783355
3976,218b,1,4123,4132B,0.0,231.14713928578047
3977,218b,1,4132B,4274,0.0,623.4260180646938
3978,218b,1,4274,4956,0.0,254.42091109026396
3979,218b,1,4956,4276,0.0,572.3862332376627
3980,218b,1,4276,4277,0.0,492.1229521166433
3981,218b,1,4277,6482,0.0,352.529431395451
3982,218b,1,6482,4265,0.0,422.99130014693
3983,218b,2,4264B,6481,0.0,479.00417534714666
3984,218b,2,6481,4229,0.0,380.5811345823647
3985,218b,2,4229,4230,0.0,549.5834786454193
3986,218b,2,4230,4957,0.0,514.2810515661646
3987,218b,2,4957,4232,0.0,267.686383665662
3988,218b,2,4232,4131B,0.0,570.2367929202745
3989,218b,2,4131B,4124,0.0,197.12178976460214
3990,218b,2,4124,6097B,0.0,506.0405122122141
3991,218b,2,6097B,2844,0.0,420.89666190170715
3992,218b,2,2844,2543,0.0,365.8742953529258
3993,218b,2,2543,6123,0.0,216.83173199511182
3994,218b,2,6123,2089,0.0,398.5671963421017
3995,218b,2,2089,2207,0.0,230.13172315001992
3996,218b,2,2207,9025,0.0,291.247317584214
3997,218b,2,9025,2209,0.0,334.9940297975473
3998,218b,2,2209,2835,0.0,221.14248800264502
3999,218b,2,2835,1901,0.0,667.7641799318079
4000,218b,2,1901,2221,0.0,492.6662156064692
4001,218b,2,2221,3347,0.0,426.0258208137155
